Datetime,Tweet Id,Text,Username
2023-03-30 19:28:29+00:00,1641522803542306820,"Mkiambiwa it's not about the cost of living mnajam. Wajinga ni nyinyi. 

Pwani university #MaandamanoThursdays 
#MaandamanoThursday #MaandamanoMondays Raila Odinga pipeline William Ruto https://t.co/67Tva0dRXm",KenyasTweep
2023-03-30 19:28:18+00:00,1641522758029803520,"100% ✍🏿
Horrific 
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:28:12+00:00,1641522734466211846,"No matter the side you are in, no body should be happy about this
Enough is enough
#MaandamanoThursdays",CallebMeshack
2023-03-30 19:26:06+00:00,1641522203656069131,It's A 'Goon-verment'. Sounds funny but not funny. #MaandamanoThursdays https://t.co/NveB48pd87,KWC_Congress
2023-03-30 19:25:51+00:00,1641522143425863690,A cop or a goon hired by the state? #MaandamanoThursdays #RHONairobi #Raila https://t.co/JLEDoXjx7V,lord_tilla
2023-03-30 19:24:58+00:00,1641521919395495936,"What were journalists expecting when they went to the scene....wangejipin security tosha ama walidhani camera itasimamisha teargas.
#MaandamanoThursdays #Raila",DjGhost254
2023-03-30 19:24:43+00:00,1641521858754273280,HEAD ON!!! THE POWER OF THE PEOPLE #MaandamanoThursdays https://t.co/BmKIsiNdQF,Jeshi_LaBABA
2023-03-30 19:23:52+00:00,1641521642189778946,Goon-verment says it all #MaandamanoThursdays,CrazyMaxxy
2023-03-30 19:23:16+00:00,1641521494139215873,"Mambo iko hii Kenya ni mingi 

#MaandamanoThursdays https://t.co/67ddFIzXUv",Juliohwachirah
2023-03-30 19:23:07+00:00,1641521455010652160,"If a female accuses you bruv, you fucked. You fucked up bad. Guilty or nah, you'll be damned proving innocence.  #MaandamanoThursdays",tipsy_collins
2023-03-30 19:22:58+00:00,1641521416423047168,"Are there no Elders or Religious leaders in this Country who can bring the two premier together for dialogue? Children, Women, the aged, PWDs are hurting. God help Kenya. Restore sanity. 
#MaandamanoThursdays   
@WilliamsMkenya @RailaOdinga",irenetindi
2023-03-30 19:22:49+00:00,1641521381190819841,"Scenes from Uganda played in Nairobi.

Happened Kizza Besigelye @kizzabesigye1 in Uganda 🇺🇬

Today it happened to Raila Odinga @RailaOdinga in Kenya 🇰🇪

#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:22:29+00:00,1641521295719276548,"Biblia iliwekwa chini alafu shetani akachukua usukani sad day for Kenya. 

#MaandamanoThursdays https://t.co/NafP1xH2UU",Reptile_ke
2023-03-30 19:22:25+00:00,1641521278023598081,"Gava will not back down. From his successful tour of Europe and supportive statements from AU and the West this week, it seems clear @WilliamsRuto has convinced world opinion that Raila should be treated as a terrorist. No dialogue. No Handcheque.😅#MaandamanoThursdays #Raila https://t.co/SqGS0qLvZM",BlaqAnarchist
2023-03-30 19:22:18+00:00,1641521249292517377,"If you’re calling for an end to the  PROTESTS, but not calling out police BRUTALITY, not calling for PROTECTION of human rights, not calling for an end to INTIMIDATION , all you’re asking for is the continuation of OPPRESSION #MaandamanoThursdays https://t.co/0jbnqEMJ3o",Reptile_ke
2023-03-30 19:21:59+00:00,1641521167717507085,"Ruto hio kura nilikupea August ilikua ya kwanza na ya mwisho,huwezi Hubiri maji na wewe unatumia pombe. Mahn you promised a lot on Police Brutality,but instead you have turned out as the face of Police Brutality. #MaandamanoThursdays  Rails Odinga Ruto Gachagua Pwani University",BrianKosgeiii
2023-03-30 19:20:26+00:00,1641520781380268033,"@KTNNewsKE Please stop 🛑 the protests. Please stop 🛑 protests. I am crying for the disabled members of society, pregnant moms, elderly people, and children who cannot run or easily defend themselves. #RailaOdinga",EveSpark
2023-03-30 19:19:32+00:00,1641520555214995459,"@ntvkenya @Ben_Kitili @Karanja_Ibrah Please stop 🛑 the protests. Please stop 🛑 protests. I am crying for the disabled members of society, pregnant moms, elderly people, and children who cannot run or easily defend themselves. #RailaOdinga",EveSpark
2023-03-30 19:19:32+00:00,1641520551884644354,"this man has been paid to kill peaceful demonstrators
#MaandamanoThursdays Tassia photoshop https://t.co/r5B3ZHYrge",vinnymongare
2023-03-30 19:19:22+00:00,1641520510541373446,Was this guy compensated after the infamous handshake between @RailaOdinga and uhuru Kenyatta.. ama aliserve purpose yake and forgotten as many of u will after all the dust settles #Raila #MaandamanoThursdays https://t.co/46f6xtpgBV,ZakayoGichuhi
2023-03-30 19:19:14+00:00,1641520477729435650,"Living in DANGEROUS times
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:18:35+00:00,1641520312238874627,"RAILA ODINGA: My car was hit with 7 live bullets, each aimed at me

RANDOM FB USER: I blame the officer who missed the target, he should be jailed for life!

Kenyans surely.😂😂

#MaandamanoThursdays",_KAISERTONIZZ
2023-03-30 19:18:20+00:00,1641520250087677959,"Mothers 👏🏾👏🏾👏🏾👏🏾🇰🇪
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:18:19+00:00,1641520247076274176,"KDD 233P The media are the accomplishes of treason ,,,they teargassed themselves #MaandamanoThursdays @DCI_Kenya @rigathi @HEBabuOwino @WilliamsRuto   #Raila https://t.co/boEDAQ95G1",Roy_koech7
2023-03-30 19:17:50+00:00,1641520124719972353,"DP Rigathi Gachagua
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:17:24+00:00,1641520016301367306,"Sad
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:16:27+00:00,1641519778777931777,"We STAND in solidarity with BABA.
They better kill the 15M of us first. @AzimioTv @AbdulahiAdan10 @HERachelTabitha @MDD_KENYA @abuga_makori @leemakwiny @MoYusuf_2023 
#MaandamanoThursdays https://t.co/5FHpu0GESI",HajjAbdiwahid
2023-03-30 19:16:14+00:00,1641519724583321605,"Following DP Rigathi Gachagua orders to the letter.
Expect nothing better 
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:16:10+00:00,1641519705625096192,Kenya Police at work. Protests always begin peacefully and then @NPSOfficial_KE @IG_NPS show up with violence.A teargas grenade shot directly to a person CAN kill them. It shocks and COMPLETELY stops the heart. Killer Police Force! @IPOA_KE @thekhrc @IMLU_org #MaandamanoThursdays https://t.co/vQo0FzHzfu,bonifacemwangi
2023-03-30 19:16:08+00:00,1641519695789539328,"ALTERED NUMBER PLATE? WHY? 

This is clearly seem to be same vehicle. The one allegedly under attack had number plate awfully altered from KDD 233P to KBB 233B by dividing D into 2.

#MaandamanoThursdays https://t.co/bsSuxKpVxP",RecordTVKenya
2023-03-30 19:16:04+00:00,1641519680799100929,"I don't know what this is, but those journalists are badly hurt! KDD 233P  @bonifacemwangi @C_NyaKundiH @HEBabuOwino #MaandamanoThursdays #Maandamano #Demonstrations #RailaOdinga #azimio https://t.co/cJ7B4Bukhu",billafriking
2023-03-30 19:15:27+00:00,1641519524221534208,We voted to you to lead this Nation. No one should influence you to dialogue/ Handshake neither should international influence do @rigathi @WilliamsRuto @ChrisCoons @scherargei @kipmurkomen #MaandamanoThursdays  #Raila #pipeline,lalita_kip
2023-03-30 19:14:52+00:00,1641519377118908416,"Regrettable scenes witnessed today.
Rogue police
Thugs &amp; looters
Affront on the press
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis #Daybreak #WayForward",BeingCharlie
2023-03-30 19:14:08+00:00,1641519196176523266,"Sasa hata @RobertAlai maiti mnaiba @RailaOdinga
#MaandamanoThursdays",kaddy76006924
2023-03-30 19:14:04+00:00,1641519176060641297,"""Everything the government is doing right now is focused on the next election""~Khelef Khalifa @kutv_kenya @MUHURIkenya #MaandamanoThursdays #maandamano",Mutwiried
2023-03-30 19:13:27+00:00,1641519020481323018,Jakom should rethink on how to conduct this #MaandamanoThursdays juu victims mazee wanasuffer.,_pablo254
2023-03-30 19:13:07+00:00,1641518939069882368,"Azimio protesters in Kisumu vandalize and loot the newly opened Kwee funeral home at Jaramogi Oginga Odinga Teaching and Referral Hospital.

Governor Nyong'o condemns the attack and calls for the perpetrators to be apprehended.

#MaandamanoThursdays

#TradearlNews",TradearlNewsSvc
2023-03-30 19:12:58+00:00,1641518901648400385,"If you’re calling for an end to the  PROTESTS, but not calling out police BRUTALITY, not calling for PROTECTION of human rights, not calling for an end to INTIMIDATION , all you’re asking for is the continuation of OPPRESSION #MaandamanoThursdays https://t.co/k9uM7Is5G1",fokango
2023-03-30 19:12:50+00:00,1641518867536125955,Hii nayo imeenda 😂😂😂 #MaandamanoThursdays #Nairobi @benkirui_ https://t.co/OdMZhfvBaE,Kilemi_Andrine
2023-03-30 19:12:20+00:00,1641518742201835530,"Old men will start the war, but it's the youths who will die fighting it 
#MaandamanoThursdays",black_pablo1
2023-03-30 19:10:53+00:00,1641518375409950722,"@IPOA_KE @IPOA_KE
@IPOA_KE @IPOA_KE
@IPOA_KE @IPOA_KE 

If you don't take disciplinary action against this rogue officer who is constantly baying innocent blood, then you will have sold the soul of this nation to the devil.

#MaandamanoThursdays 
@MUHURIkenya 
@HakiKNCHR https://t.co/b41gqOIF7q",Kipchumba786
2023-03-30 19:10:43+00:00,1641518333575962624,Inspector General of police Japhet Koome should recall this police for missing the target and saving us from these maandamanos. Now we have another  #MaandamanoMondays https://t.co/jtZgXHMzr7,Itumbiparody
2023-03-30 19:10:29+00:00,1641518277636628482,"We will not be colonized by our fellow countrymen!...
Our constitution allows us to picketing and freedom of expression, and no one will take away that freedom from Kenyan citizens!
#MaandamanoThursdays 
#MaandamanoMondays 
✊✊✊. https://t.co/P3jcybLr2V",joncaleaf1
2023-03-30 19:09:36+00:00,1641518051496435736,"It appears that many of the tools of repression which were articulated
under colonialism, and then refined by a new ruling class following
independence, are still being used to consolidate the state against Azmio
#MaandamanoThursdays https://t.co/Ukwnv2UCDc",cynthiamutere
2023-03-30 19:09:11+00:00,1641517949180583949,"In a press conference in Karen, the opposition chief claimed his car was shot at seven times with live bullets in what he believes was a direct attempt to kill him.
#MaandamanoThursdays #Raila #RailaOdinga #Assassination 
 https://t.co/0mYWjyS5AC",geeradioke
2023-03-30 19:08:40+00:00,1641517816699297798,Absolutely madness this ain’t right way to treat journalists who are doing their work. #MaandamanoThursdays https://t.co/WwlRKaka3D,DennisOtachy
2023-03-30 19:08:01+00:00,1641517653977100288,"@citizentvkenya People only retire after passing on.  As long as there is a contribution he can still make to 🇰🇪, #RailaOdinga will keep the current govt in check!  You either deliver or quit as #Kenyans are suffering.",alex_0962
2023-03-30 19:08:01+00:00,1641517653796765696,"I urge residents of Siaya, Homabay, Migori and Kisumu to burn everything, hii unga lazima ishuke. We support you behind the keyboard. You're our heroes. Chomeni hata lake victoria
#MaandamanoThursdays",IvanWanjiku_M
2023-03-30 19:07:35+00:00,1641517545629818885,"Even when a demonstrator throws stones to a car or windscreen or anything that thing can be replaced within 24 hours but you can't replace life""~ Khelef Khalifa Director MUHURI @MUHURIkenya @kutv_kenya #MaandamanoThursdays #MaandamanoMondays #kutvprimetimenews",Mutwiried
2023-03-30 19:07:24+00:00,1641517500822061057,#MaandamanoThursdays,GachingJose
2023-03-30 19:07:00+00:00,1641517397889908736,"Azimio protesters are expected to take to the streets today for the third time. It irritates the eyes, nose, throat, and skin, resulting in symptoms like tears, coughing, and trouble breathing.

https://t.co/CYmbAdf5lu

#azimio #MaandamanoMondays #RailaOdinga #teargas",waza_news
2023-03-30 19:06:12+00:00,1641517199549407233,"The most hit economically by #MaandamanoThursdays spearheaded by @RailaOdinga are those in working/lower class pyramid. Uber driver who drove me to somewhere  decried how they are unable to make ends meet. They have families to feed, bills to pay and loan to service @ItsMutai",MohamedBamursal
2023-03-30 19:05:47+00:00,1641517094188490754,"Hope this madness ends soon, #MaandamanoMondays",JimmieiZmE
2023-03-30 19:05:08+00:00,1641516930841321489,"Aren't you confident enough in ur own prowess,why cry foul that #Azimio affiliates are being bought,what does that say about you people,,,instead o mobilizing for anarchy see u do inhouse keeping n spare #Dearmwananchi",Kisumu_lastborn
2023-03-30 19:05:04+00:00,1641516914286403584,"Stop comparing Raila's life with useless things.
#MaandamanoThursdays",DJTASMANIA1
2023-03-30 19:04:45+00:00,1641516831990054913,"We demand this part of the video.. We want to see these two in action together. Otherwise it remains a stage managed scene.
@K24Tv is part of it..

@DCI_Kenya @NPSOfficial_KE
@MediaCouncilK
@Terriz_Sam 

#MaandamanoThursdays https://t.co/iRrmgXSinR",WanjiruNdagita
2023-03-30 19:04:16+00:00,1641516711986733061,Unlike the DCI Officers  who downloaded  2017 Photos and published them as photos of Criminals in #MaandamanoMondays let me leave these pics here as evidence of what transpired on #MaandamanoThursday after which you should tell us why the police think this is Propaganda. Ghai https://t.co/gXBwW5eK12,OjwangMariam
2023-03-30 19:03:53+00:00,1641516613860990987,"#Baba, #RailaOdinga defending the constitutional rights he fought for over the past decades.  To those who thought he was retired, watch his magic at play.",alex_0962
2023-03-30 19:03:20+00:00,1641516477172817933,"The HARDLINERS
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:02:23+00:00,1641516237556465664,"It's time for President William Ruto to bring this to an end.
Diplomatic solution will be the best way though
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:02:02+00:00,1641516149635424273,So sad @ntsa_kenya and @NPSOfficial_KE officers will be back to their bribes kesho after Pwani University accident. @KeNHAKenya idiots have allowed sudden 100kph - 50 kph speed limits but let’s blame @RailaOdinga  #MaandamanoThursdays @Ma3Route @motoristsoffice @TransportKE,Njoroge_kamau
2023-03-30 19:00:48+00:00,1641515836828426259,"A citizen arrest should be conducted on this Assasin on the loose. He is targeting Baba @RailaOdinga and we will not allow that!
@HEBabuOwino @edwinsifuna @AzimioTv 
#MaandamanoThursdays https://t.co/5fLLdCjazW",KenyaNiYetuSote
2023-03-30 19:00:46+00:00,1641515830138531840,"DP Rigathi Gachagua is not helping
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 19:00:37+00:00,1641515793002242048,"Basketball for you 🥳🏀
https://t.co/catMjYfj3g

Thika Road Kisumu Bandits #MaandamanoThursdays Malema #Raila Pwani University Babu Owino Eldoret R.I.P https://t.co/wQusOMpkzX",Tasha_ke746
2023-03-30 19:00:15+00:00,1641515699506929680,"Gained 100+ followers in a day. Thank you so much. Drop your handles we grow together. 
#Quickmart57 #Raila #MaandamanoThursdays",nziokitm
2023-03-30 19:00:02+00:00,1641515647535579136,Looks like the illegitimate regime is about to learn a powerful lesson: never underestimate the strength of the people! #MaandamanoThursdays https://t.co/Sprncb31SX,AzimioTv
2023-03-30 18:59:50+00:00,1641515593500164096,"Uyu mzee #RailaOdinga sii aende nyumbani kiroho safi,,,Yani tangia nizaliwe 2002 amekua akivie for presidency na analose zote...saizi naplan ""kuamka""2027...najua atakua bado kwa race",DzaddyLil
2023-03-30 18:59:41+00:00,1641515556036567056,"President William Kipchirchir Samoei Arap Ruto PhD must take charge and silence the noisy DP Rigathi Gachagua 
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 18:58:50+00:00,1641515344320684038,"@gabrieloguda ulizia sisi huko juu whether being patron to makanisa arubaini is a slot also meant  for mama mboga in this government.
#MaandamanoThursdays 
#MaandamanoThursday 
#Raila",benalfali
2023-03-30 18:58:16+00:00,1641515201848565763,"DP Rigathi Gachagua hates Luos with a passion.
His speech tells it all!

#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 18:58:10+00:00,1641515174078079015,"This is real love for the course at hand.
The cost of living must be brought down by GoK
#Azimio
#MaandamanoMondays
#Mungumbele",sakijointl
2023-03-30 18:57:59+00:00,1641515131791106054,"Pipeline who selflessly poured water down from their high-rise flats to douse our team from the intense teargas. Mubarikiwe. 

#MaandamanoThursdays

#MaandamanoThursdays https://t.co/4qoR339SHp",Reptile_ke
2023-03-30 18:57:26+00:00,1641514992326303753,@WilliamsRuto The guy you sent missed! Sorry! #MaandamanoThursdays https://t.co/LBt5GAMARy,Malcolm_Ze
2023-03-30 18:57:12+00:00,1641514933409181696,"#Costume  
#MaandamanoThursdays https://t.co/VObIDgHxRW",AvangiBenedict
2023-03-30 18:56:47+00:00,1641514829033644032,"Raila Odinga knows what is ahead of him if he won’t stop this nonsense going forward. 
Monday will be extremely messy. Whoever lied to him that he’s above the law should read this tweet 100 times. 
Nobody will be allowed to loot, destroy and kill Kenyans.  #MaandamanoThursdays https://t.co/LOuEMQbTnc",HonMbaki
2023-03-30 18:56:38+00:00,1641514792190894089,"@ntvkenya @Ben_Kitili @kevinmutai_ Ni handshake aim,the president's deputy is just the ruthless D.O they had in the 80s just stupid thoughts he has...#MaandamanoThursdays must continue",Akillomuziq21
2023-03-30 18:56:26+00:00,1641514741355929622,Who is this goon? #MaandamanoThursdays #MaandamanoThursday https://t.co/qT4MQDEkAg,DaimaDawama
2023-03-30 18:55:43+00:00,1641514560657182721,@RailaOdinga @IntlCrimCourt Only YOU @RailaOdinga  can STOP 🛑 this MADNESS. RETIRE TODAY #MaandamanoThursdays #RailaOdinga #enemyofthepeople,DavidGichamba
2023-03-30 18:55:31+00:00,1641514509297672209,Ealier Today in Embakasi Outering Road #MaandamanoThursdays #Maandamano #RailaOdinga #embakasi #PoliceBrutality #PwaniUniversity https://t.co/Cq82qOM1Uf,_real_es
2023-03-30 18:54:53+00:00,1641514348550971414,"#Raila Windscreen broken, vehicles wrecked.

My big question to Mr Odinga's Insurance, how do the principles of proximate cause, subrogation, loss minimization and INDEMNITY apply in this case?  

@BritamEA @JubileeInsKE @CICGroupPLC  @Amaco_Ltd @OldMutual_Ke #MaandamanoThursdays",dennisjoe20
2023-03-30 18:54:39+00:00,1641514291600711688,Here He Is!!! #MaandamanoThursdays https://t.co/DBy860yBmX,Jeshi_LaBABA
2023-03-30 18:53:56+00:00,1641514110029385728,"The peace from @RailaOdinga is this. 
#MaandamanoThursdays",kamaa2525
2023-03-30 18:53:33+00:00,1641514014890147840,"@HonAyubSavula Wow, sounds like the Deputy President needs to get a clue! The people are speaking and Raila Odinga is coming, ready or not. #MaandamanoMondays See my bio bro",PHILLISKANG6
2023-03-30 18:53:19+00:00,1641513953648955392,"The Kenya police is taking gender reveal partys on another level.Finally,today, was a baby girl.Haha #MaandamanoThursdays https://t.co/OfExIkhGAv",Tonywamwangi
2023-03-30 18:52:39+00:00,1641513786522624006,"In 21st Century our Police still act like untrained uncivilized force! Quite unfortunate, this particular officer should be prosecuted!
Babu Owino
Edwin Sifuna
#Maandamano #Newsnight
#MaandamanoThursdays
#Raila https://t.co/jIECJzwM8O",ChrisstalFarms1
2023-03-30 18:52:23+00:00,1641513721955590144,"Raila Odinga really adores and follows the constitution and the rule of law but he is dealing with people who don't care. @Winnie_Odinga advice baba to use armored vehicles. We need him alive. 
 #MaandamanoMondays 🔥🔥",SirKimly
2023-03-30 18:52:06+00:00,1641513647544361009,"@actmzalendo What about you? Are you going to dine inthe @StateHouseKenya after this tweet? 
Skia vibaya na hukooo👉👉

#MaandamanoThursdays 
#imaradaima",MusiFrancisco
2023-03-30 18:51:28+00:00,1641513489452916738,Kenya's top ranked killer cop #Quickmart57 #Raila #MaandamanoThursdays https://t.co/RPrDSVACIm,Onlineoptimize1
2023-03-30 18:51:26+00:00,1641513479763812386,"@nduyamuthama A fraction is PART of a whole.
They teach that in school.
#MaandamanoThursdays",wembe_sita
2023-03-30 18:51:20+00:00,1641513454979670047,"@citizentvkenya @YvonneOkwara They took an entire bulletin to Northlands,now this animal farm #Tonight #MaandamanoThursdays https://t.co/U8PBLRKarF",kiprono_kip
2023-03-30 18:50:59+00:00,1641513366966394892,"To the international community

US EU AU

The Kenya Kwisha govt (current regime) is now targeting journalists covering the protests in Kenya with intent to cause serious harm if not to kill

#MaandamanoThursdays Pwani University #Raila Kisumu Siaya Outering Road Baba Imara Daima https://t.co/oxeGA0oqwW",1FresHcobar
2023-03-30 18:50:47+00:00,1641513317259698201,"Kenya Police attacked opposition convoy as they exited Kware Embakasi South, Nairobi. Africa Uncensored managed to capture this exclusive footage of a plain cloth police officer lobbing teargas into this media vehicle. Two journalists were injured by teargas
#MaandamanoThursdays https://t.co/8Dv4KX8jBG",Reptile_ke
2023-03-30 18:50:23+00:00,1641513216227303455,"Who has noticed that every time Babu owino takes the mic all live TV play cut him off .
#MaandamanoThursdays
Photoshop Pipeline Vera Outering Road R.I.P Pwani University Karen Kisumu Citizen TV
#Quickmart57 #Raila https://t.co/XeKtmNyjHR",Raphael_Njogu_M
2023-03-30 18:50:00+00:00,1641513120697835542,"This attack on journalists by the police is purely senseless 😭. 

Outering Road

🎥 Courtesy 

#MaandamanoThursdays https://t.co/Ua5mmla3x6",aludacyprian
2023-03-30 18:49:59+00:00,1641513118063812625,"Blood &amp; politics
Tears &amp;  Jeers
Death &amp; Destruction
Jacaranda, Tasia l, Imara Daima, Mukuru Kwa Njenga 
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 18:49:25+00:00,1641512972672462848,"When Ruto was in Opposition, MAANDAMANO to REMOVE KIBAKI FROM STATEHOUSE was Okay.
#MaandamanoThursdays https://t.co/HjNu7O1aGu",Reptile_ke
2023-03-30 18:48:38+00:00,1641512775280123907,"""Azimio is holding the government to account and kenyans are right to demand the lowering of the cost of living""~Suba Churchill NCSC on kutvkenya @kutv_kenya #MaandamanoThursdays #MaandamanoMondays",Mutwiried
2023-03-30 18:48:34+00:00,1641512761212514304,"@AnyangNyongo Then on Monday you will be at the front line of the #MaandamanoMondays 😂😂😂 expecting things to be different, chiee",NampSmart
2023-03-30 18:48:20+00:00,1641512701816889344,Looting Even a funeral home? Hii Ni Maajabu! #Raila #RailaOdinga,Rixsirez
2023-03-30 18:48:02+00:00,1641512623815507968,"Register yesterday: https://t.co/V9qA1yV7dn 

#MaandamanoThursdays Pwani University #Raila Kisumu Siaya Pipeline Outering Road",LeadTrainLearn
2023-03-30 18:46:59+00:00,1641512359796564003,"Wengine wanasema ni photo shop but only God know the truth.  
May Allah protect your nation 🙏 
Very swala will all be about my country.
#MaandamanoThursdays #RamadanKareem https://t.co/y8RSG3i29Q",sheltonjair11
2023-03-30 18:46:52+00:00,1641512333368258560,"🚩 Packaging bags. Branding entails serving your clients with a delivery bag that will keep them remembering your brand whenever they take a look at the packaging they got served with.
Price; kes. 200 each
0721507651 #Raila #MaandamanoThursdays https://t.co/deNbTqDlGD",Generationzeyd
2023-03-30 18:46:25+00:00,1641512219467735040,"Most of my friends whom we fondly supported Azimio have unfollowed me because I have recently VEHEMENTLY opposed the #MaandamanoThursdays. These are people who preach and drink wine called DEMOCRACY. I really care less. But it's worth noting. In life, move like a colossus.",ItsMutai
2023-03-30 18:46:11+00:00,1641512162165153792,"HOW IT ALL HAPPENED 
This CCTV camera captures the final moments of Pwani University students who perished in Kayole, Naivasha today on their way to Eldoret. Their bus lost control after failing of breaks. RIP.
#MaandamanoThursdays #Nairobi #Raila #JKLive  #cosname #wearewithyou https://t.co/AjcMO1sq3T",CosnameTv1
2023-03-30 18:45:57+00:00,1641512102249521160,@AnyangNyongo @jootrhkisumu Gachagua didn’t like it that you allowed #MaandamanoThursdays to go ahead!,Malcolm_Ze
2023-03-30 18:45:42+00:00,1641512040526143489,"costume
#MaandamanoThursdays",AvangiBenedict
2023-03-30 18:45:35+00:00,1641512007965761552,"Are these two the same person?
#MaandamanoThursdays https://t.co/wBF49ya7sI",VictorMochere
2023-03-30 18:45:09+00:00,1641511899454922777,"#MaandamanoThursdays One thing we should all agree is that IGPolice must be forced to resign. No progress until he steps aside
 Ludicrous maybe but if @NCCKKenya @supkemKE @KenyaCatholics @MediaCouncilK @ReformsGroup say loudly and together it's possible @AfUncensored",GabrielDolan1
2023-03-30 18:45:07+00:00,1641511891737403393,"This is bad. Its should be condemned by all peace loving Kenyans
#MaandamanoThursdays https://t.co/NpOkSTC6S1",PeterWakaba7
2023-03-30 18:45:01+00:00,1641511865678192642,"Kisumu Kwee Mortuary invaded, corpses pulled out and sexually desecrated. All for #Raila to receive a handshake. Citizen TV cannot show this #MaandamanoThursdays https://t.co/2R5LzPltTt",Princeof_Kenya
2023-03-30 18:45:00+00:00,1641511861274439680,Kweli uko na nguvu after #MaandamanoThursdays...,HisiUzuriPlus
2023-03-30 18:44:50+00:00,1641511821596057624,"Journalists under attack in Kenya 🇰🇪 
#JournalismIsNotACrime 
#Raila #MaandamanoThursdays https://t.co/5IjPbPlER3",MOmuttaha
2023-03-30 18:44:41+00:00,1641511784136728577,"Thugs &amp; Guns 
Tear gas &amp; Tears
Fears &amp; Tears
Losses &amp; Damages 

#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 18:43:03+00:00,1641511370477690882,"Grab your early bird discount now - https://t.co/V9qA1yV7dn 

#MaandamanoThursdays Pwani University #Raila Kisumu Siaya Pipeline Outering Road https://t.co/FwXrGhZ5Ef",LeadTrainLearn
2023-03-30 18:42:43+00:00,1641511287954759692,"This green thing ni ya nini?🤦🙈🤗
 #MaandamanoThursdays https://t.co/GATVhgXjLJ",georgenjoroge_
2023-03-30 18:42:26+00:00,1641511217322680339,"Make your career shine, Inspire your success! - https://t.co/V9qA1yV7dn 

#MaandamanoThursdays Pwani University #Raila Kisumu Siaya Pipeline Outering Road https://t.co/DD9uj59LRd",LeadTrainLearn
2023-03-30 18:42:10+00:00,1641511150339645466,"I can easily go to demos for baba or the common mwananchi,now I want you to imagine going to demos for Kalonzo
Worst case Wamalwa,Ajeeeeee!!
#MaandamanoThursdays",LarryOGW
2023-03-30 18:41:57+00:00,1641511093922062341,"So after he was caught on camera last time, this time he wore a cap and gas mask to hide his face.

Even his hands are same. 

This goon is out to kill. Blood thirsty

#Maandamano #RailaOdinga",AbalaKinyuaa
2023-03-30 18:41:49+00:00,1641511059532963841,"Was that really a Peaceful Demonstration? #MaandamanoThursdays 

@RailaOdinga enough is enough 

Cc @makaumutua @edwinsifuna @ItsMutai @AnyangNyongo https://t.co/jZAPIEBKwW",AlmamyMoha254
2023-03-30 18:41:41+00:00,1641511026330853392,Korir the Assassin  #MaandamanoThursdays,LfeonS
2023-03-30 18:41:40+00:00,1641511024267255824,@AnyangNyongo @jootrhkisumu You succumbed to @RailaOdinga's intimidation after ypu had made a good decision to call off the #MaandamanoThursdays Now see how not beeing man enough has led you. @MigunaMiguna ona huyu mzee😅😅,kiplangatbrian9
2023-03-30 18:41:29+00:00,1641510978368987139,"The Criminal Enterprise taking over the protests
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie
2023-03-30 18:41:17+00:00,1641510925919215636,"Kenyans supportibg #Raila and Azimio goons should know that politicians use people for their own interest. When you see Americans getting involved, know this is not about unga prices! When will you learn? #Kenyaprotest #MaandamanoThursdays",njewamaore
2023-03-30 18:41:12+00:00,1641510905253879817,"Quality redefined through expert delivery - https://t.co/V9qA1yV7dn 

#MaandamanoThursdays Pwani University #Raila Kisumu Siaya Pipeline Outering Road https://t.co/HXt6Hv0xh0",LeadTrainLearn
2023-03-30 18:40:09+00:00,1641510640945618951,"Make your way to the future - https://t.co/L9RhA9mSan 

#MaandamanoThursdays Pwani University #Raila Kisumu Siaya Pipeline Outering Road https://t.co/i0Kw1klgh2",LeadTrainLearn
